cust_id,DOB,Gender,city_code,cluster,recency,frequency,monetary,R,F,M,Avg_M
272101,27-12-1971,M,3,1,968.0,3,7173.66,1.0,2,2,8677.30678694158
272103,14-05-1977,F,4,1,,3,2871.89,,2,1,
272104,16-05-1978,M,4,3,570.0,2,925.99,3.0,1,1,5076.74070967742
272105,10-07-1974,F,7,1,389.0,4,7057.64,4.0,3,2,12185.951431034482
272110,03-12-1986,M,3,2,,2,10002.46,,1,3,
272111,24-06-1987,M,10,3,,4,8530.6,,3,2,
272113,27-05-1990,M,4,0,365.0,2,7283.06,4.0,1,2,5121.214583333333
272115,10-05-1982,M,10,3,1216.0,4,9483.11,1.0,3,2,11681.718588039868
272116,25-12-1985,F,3,3,759.0,5,10887.57,2.0,3,3,12267.26375
272117,19-12-1970,M,10,3,701.0,4,10687.56,2.0,3,3,12267.26375
272118,17-11-1978,F,10,1,606.0,5,13702.0,3.0,3,3,12095.5816
272120,14-06-1975,F,6,0,,3,12409.15,,2,3,
272121,19-01-1980,F,10,1,,2,8439.99,,1,2,
272122,05-11-1984,M,4,2,1026.0,4,12160.52,1.0,3,3,11681.718588039868
272124,04-10-1973,F,8,3,1127.0,3,6058.72,1.0,2,2,8677.30678694158
272126,10-01-1971,M,9,3,,3,7664.28,,2,2,
272127,29-06-1979,M,3,3,485.0,7,19804.92,3.0,4,4,18786.61404494382
272128,24-04-1980,F,7,2,581.0,6,11968.25,3.0,4,3,18786.61404494382
272129,09-03-1987,F,2,1,818.0,7,34877.11,2.0,4,4,19073.41199367089
272130,24-06-1987,M,1,3,,1,4856.48,,1,1,
272131,24-11-1987,M,4,3,791.0,2,9381.45,2.0,1,2,4884.636892655367
272133,10-04-1991,M,4,2,185.0,5,7942.74,4.0,3,2,12185.951431034482
272135,19-10-1974,F,5,3,580.0,1,1226.55,3.0,1,1,5076.74070967742
272136,07-12-1986,F,3,2,1061.0,3,3487.38,1.0,2,1,8677.30678694158
272137,24-11-1976,F,8,3,31.0,5,4427.73,4.0,3,1,12185.951431034482
272140,27-10-1988,M,10,3,1150.0,2,5136.04,1.0,1,1,4429.88862244898
272141,02-12-1992,F,10,3,883.0,6,21539.76,2.0,4,4,19073.41199367089
272142,13-10-1988,M,8,3,601.0,6,22608.3,3.0,4,4,18786.61404494382
272143,28-10-1992,F,3,2,123.0,8,13656.69,4.0,4,3,18744.19980232558
272144,21-01-1984,M,8,2,881.0,7,24975.21,2.0,4,4,19073.41199367089
272145,09-08-1976,F,9,1,484.0,6,24111.1,3.0,4,4,18786.61404494382
272147,07-02-1989,M,9,3,,1,766.87,,1,1,
272148,16-09-1987,F,3,2,453.0,6,8851.05,3.0,4,2,18786.61404494382
272149,08-11-1990,F,7,1,762.0,2,2569.12,2.0,1,1,4884.636892655367
272151,04-09-1983,M,4,3,999.0,4,6846.58,1.0,3,2,11681.718588039868
272152,13-01-1980,M,8,3,1095.0,3,6370.32,1.0,2,2,8677.30678694158
272153,05-09-1987,F,10,3,511.0,3,8880.89,3.0,2,2,8499.556146616542
272154,24-12-1988,F,2,3,666.0,2,2117.18,2.0,1,1,4884.636892655367
272155,28-12-1975,M,6,3,751.0,3,5633.29,2.0,2,2,8173.856144781144
272158,16-08-1989,M,2,3,,1,958.03,,1,1,
272159,25-03-1988,M,6,0,367.0,3,6972.55,4.0,2,2,8503.386485355648
272160,26-06-1986,M,7,1,365.0,2,5597.93,4.0,1,2,5121.214583333333
272162,03-07-1971,F,5,3,,2,3742.64,,1,1,
272163,06-04-1974,M,3,1,,4,5101.78,,3,1,
272165,01-12-1990,M,4,3,93.0,8,18267.86,4.0,4,4,18744.19980232558
272168,26-10-1970,M,2,3,1368.0,4,4217.78,1.0,3,1,11681.718588039868
272170,25-08-1973,F,5,3,1179.0,2,3050.91,1.0,1,1,4429.88862244898
272171,26-04-1987,M,6,2,428.0,10,12808.06,4.0,4,3,18744.19980232558
272172,17-09-1975,M,10,1,92.0,8,17034.68,4.0,4,4,18744.19980232558
272173,21-02-1973,M,8,0,,1,2712.78,,1,1,
272174,11-09-1989,F,6,2,484.0,3,16235.76,3.0,2,4,8499.556146616542
272177,05-09-1989,F,4,3,1087.0,4,7497.42,1.0,3,2,11681.718588039868
272181,25-12-1984,F,3,1,428.0,4,13253.37,4.0,3,3,12185.951431034482
272183,04-07-1990,F,5,3,,1,1560.26,,1,1,
272186,09-06-1970,M,10,2,387.0,9,24518.85,4.0,4,4,18744.19980232558
272187,14-05-1975,M,10,2,637.0,6,9655.49,3.0,4,2,18786.61404494382
272188,20-06-1986,M,7,0,387.0,4,6180.27,4.0,3,2,12185.951431034482
272189,13-04-1977,M,9,0,910.0,5,13011.38,2.0,3,3,12267.26375
272190,23-10-1978,F,4,0,421.0,2,3509.48,4.0,1,1,5121.214583333333
272191,03-04-1984,M,2,2,,1,3593.46,,1,1,
272192,10-12-1971,F,3,0,545.0,6,15630.23,3.0,4,4,18786.61404494382
272193,26-04-1986,M,4,3,636.0,5,13721.89,3.0,3,3,12095.5816
272194,12-09-1983,M,4,2,1211.0,6,13247.84,1.0,4,3,18231.710714285717
272195,28-11-1977,F,8,1,,4,17096.56,,3,4,
272197,27-11-1991,F,4,2,417.0,6,12273.24,4.0,4,3,18744.19980232558
272198,20-07-1991,M,7,2,,4,11969.36,,3,3,
272200,06-11-1972,M,4,0,124.0,3,6826.69,4.0,2,2,8503.386485355648
272201,13-03-1977,F,3,2,,3,10351.64,,2,3,
272202,26-03-1988,M,2,0,1032.0,2,7178.08,1.0,1,2,4429.88862244898
272207,12-10-1984,F,1,2,421.0,9,31632.83,4.0,4,4,18744.19980232558
272208,15-01-1986,M,10,3,485.0,5,16402.62,3.0,3,4,12095.5816
272209,01-06-1991,F,10,0,277.0,3,7385.82,4.0,2,2,8503.386485355648
272210,23-05-1984,M,2,0,1057.0,2,1667.45,1.0,1,1,4429.88862244898
272212,10-12-1970,M,4,3,,4,9358.25,,3,2,
272217,15-09-1978,M,10,3,662.0,7,21862.42,2.0,4,4,19073.41199367089
272219,19-06-1976,M,3,1,699.0,3,3715.01,2.0,2,1,8173.856144781144
272221,01-08-1975,M,6,3,669.0,3,2607.8,2.0,2,1,8173.856144781144
272222,24-09-1982,F,1,3,510.0,6,17317.56,3.0,4,4,18786.61404494382
272223,15-12-1991,M,8,3,793.0,3,13127.4,2.0,2,3,8173.856144781144
272225,22-06-1988,F,1,2,728.0,5,15294.31,2.0,3,4,12267.26375
272228,23-02-1983,M,9,2,124.0,7,19024.78,4.0,4,4,18744.19980232558
272229,26-02-1982,F,3,0,,2,13624.65,,1,3,
272230,28-04-1990,M,3,2,543.0,4,11417.97,3.0,3,3,12095.5816
272231,10-08-1972,F,5,2,,2,5052.06,,1,1,
272232,06-12-1982,M,5,3,449.0,2,6726.14,3.0,1,2,5076.74070967742
272233,12-04-1992,M,4,3,664.0,1,1398.93,2.0,1,1,4884.636892655367
272237,29-12-1988,F,1,3,510.0,3,9352.72,3.0,2,2,8499.556146616542
272238,03-04-1992,M,8,0,,2,6547.12,,1,2,
272241,12-02-1990,M,8,1,452.0,7,23202.79,3.0,4,4,18786.61404494382
272242,02-08-1992,M,7,3,636.0,7,18847.99,3.0,4,4,18786.61404494382
272243,20-01-1990,M,4,3,63.0,4,13684.32,4.0,3,3,12185.951431034482
272244,27-09-1977,M,10,3,814.0,5,12630.15,2.0,3,3,12267.26375
272245,11-07-1992,F,9,2,,4,9941.68,,3,3,
272248,04-10-1972,M,7,0,1007.0,4,9667.65,1.0,3,2,11681.718588039868
272249,16-10-1978,M,3,0,,4,7902.96,,3,2,
272252,06-03-1991,F,10,3,518.0,8,13801.45,3.0,4,3,18786.61404494382
272253,14-08-1990,F,9,1,635.0,4,9750.52,3.0,3,3,12095.5816
272255,17-04-1988,M,3,3,845.0,6,12138.42,2.0,4,3,19073.41199367089
272256,13-05-1975,F,4,1,1333.0,3,7848.81,1.0,2,2,8677.30678694158
272258,29-04-1991,F,5,3,941.0,2,2951.45,1.0,1,1,4429.88862244898
272259,02-09-1979,M,7,3,,1,2350.34,,1,1,
272260,25-12-1989,F,10,1,452.0,3,12058.86,3.0,2,3,8499.556146616542
272261,03-09-1970,F,9,2,393.0,4,6716.19,4.0,3,2,12185.951431034482
272262,17-09-1984,M,3,3,393.0,7,14639.04,4.0,4,3,18744.19980232558
272264,27-09-1982,F,7,0,63.0,6,24572.99,4.0,4,4,18744.19980232558
272267,19-02-1981,F,4,1,820.0,4,16840.2,2.0,3,4,12267.26375
272268,14-10-1983,F,1,0,1335.0,3,7831.14,1.0,2,2,8677.30678694158
272269,07-06-1989,F,5,2,,1,4942.66,,1,1,
272271,16-01-1990,M,3,2,1093.0,4,4942.66,1.0,3,1,11681.718588039868
272274,18-11-1979,F,7,3,361.0,6,6951.55,4.0,4,2,18744.19980232558
272275,05-12-1988,F,10,0,482.0,2,2106.13,3.0,1,1,5076.74070967742
272277,04-10-1975,M,2,1,480.0,2,7730.58,3.0,1,2,5076.74070967742
272278,17-05-1985,F,3,0,813.0,5,6510.66,2.0,3,2,12267.26375
272279,19-05-1972,M,9,0,,4,15580.5,,3,4,
272280,09-04-1986,M,8,3,2.0,3,5668.65,4.0,2,2,8503.386485355648
272284,25-02-1976,F,5,3,946.0,1,912.73,1.0,1,1,4429.88862244898
272285,17-04-1982,M,7,3,,1,890.63,,1,1,
272286,13-05-1983,M,8,2,386.0,12,21073.46,4.0,4,4,18744.19980232558
272287,08-01-1987,F,5,3,,1,1362.46,,1,1,
272289,14-06-1987,M,1,3,,2,6106.23,,1,2,
272290,04-03-1992,F,4,3,967.0,3,4301.77,1.0,2,1,8677.30678694158
272292,05-02-1980,M,4,2,246.0,5,6284.13,4.0,3,2,12185.951431034482
272295,20-03-1972,M,6,3,783.0,4,7409.02,2.0,3,2,12267.26375
272297,20-08-1981,M,1,0,,3,5707.32,,2,2,
272299,04-07-1984,F,4,3,611.0,5,9756.05,3.0,3,3,12095.5816
272300,04-11-1982,F,6,2,966.0,3,11756.09,1.0,2,3,8677.30678694158
272301,03-06-1970,F,8,3,,3,10822.37,,2,3,
272305,25-08-1975,F,10,1,632.0,5,8193.58,3.0,3,2,12095.5816
272306,26-10-1975,M,7,2,907.0,4,9288.63,2.0,3,2,12267.26375
272308,07-02-1992,F,4,0,357.0,6,11760.51,4.0,4,3,18744.19980232558
272312,10-02-1979,M,3,3,,2,2168.01,,1,1,
272313,02-11-1972,F,5,2,754.0,4,7747.15,2.0,3,2,12267.26375
272314,05-05-1973,M,1,3,367.0,4,12465.5,4.0,3,3,12185.951431034482
272316,21-10-1984,F,4,0,690.0,5,17687.74,2.0,3,4,12267.26375
272317,08-12-1980,M,10,2,216.0,8,26129.94,4.0,4,4,18744.19980232558
272318,07-08-1987,F,8,0,580.0,5,12160.52,3.0,3,3,12095.5816
272321,10-02-1976,M,5,3,422.0,2,5805.67,4.0,1,2,5121.214583333333
272322,29-12-1985,M,4,3,,6,18745.22,,4,4,
272323,29-07-1987,M,8,3,1179.0,2,3091.79,1.0,1,1,4429.88862244898
272324,02-08-1974,M,10,3,,3,7581.41,,2,2,
272326,04-09-1991,F,8,2,756.0,5,7658.76,2.0,3,2,12267.26375
272327,14-07-1983,F,6,1,970.0,8,11770.46,1.0,4,3,18231.710714285717
272328,11-02-1975,F,10,3,386.0,6,9622.34,4.0,4,2,18744.19980232558
272329,28-12-1975,M,8,3,,2,1354.73,,1,1,
272330,16-05-1983,M,7,3,,2,9853.28,,1,3,
272331,20-06-1989,M,2,2,784.0,3,3328.26,2.0,2,1,8173.856144781144
272336,19-07-1982,F,1,0,480.0,7,16286.59,3.0,4,4,18786.61404494382
272337,09-04-1986,F,5,3,699.0,4,6663.15,2.0,3,2,12267.26375
272338,20-05-1989,F,6,3,853.0,3,4412.27,2.0,2,1,8173.856144781144
272339,11-04-1977,F,1,3,391.0,7,23585.12,4.0,4,4,18744.19980232558
272341,10-09-1973,F,9,0,572.0,10,21725.4,3.0,4,4,18786.61404494382
272342,14-05-1981,F,6,3,510.0,4,3247.59,3.0,3,1,12095.5816
272343,28-07-1974,F,1,2,691.0,6,19901.05,2.0,4,4,19073.41199367089
272344,02-03-1976,F,9,3,,2,4048.72,,1,1,
272346,14-05-1991,M,2,0,602.0,2,4675.26,3.0,1,1,5076.74070967742
272348,18-11-1974,F,10,1,426.0,4,3972.47,4.0,3,1,12185.951431034482
272349,09-08-1991,M,3,3,,5,16251.24,,3,4,
272350,07-06-1981,M,8,3,1006.0,2,1959.16,1.0,1,1,4429.88862244898
272352,09-10-1979,F,4,0,603.0,3,2240.94,3.0,2,1,8499.556146616542
272353,16-09-1976,M,6,2,905.0,4,8895.25,2.0,3,2,12267.26375
272354,14-08-1980,M,10,0,488.0,10,33954.44,3.0,4,4,18786.61404494382
272355,05-04-1988,F,3,3,635.0,4,4789.07,3.0,3,1,12095.5816
272356,04-12-1974,F,4,0,668.0,5,21025.94,2.0,3,4,12267.26375
272357,09-10-1982,F,6,3,1246.0,7,13594.82,1.0,4,3,18231.710714285717
272358,03-10-1989,M,7,0,,8,28126.67,,4,4,
272359,19-02-1970,M,4,3,639.0,3,7215.65,2.0,2,2,8173.856144781144
272362,25-12-1976,M,8,3,,2,2777.97,,1,1,
272363,13-04-1985,F,8,3,669.0,5,10519.6,2.0,3,3,12267.26375
272364,21-04-1989,M,8,3,427.0,1,872.95,4.0,1,1,5121.214583333333
272365,19-05-1983,F,9,0,92.0,3,8947.18,4.0,2,2,8503.386485355648
272368,17-04-1972,M,3,2,,2,4579.12,,1,1,
272369,19-05-1978,F,6,0,513.0,5,10211.31,3.0,3,3,12095.5816
272371,28-07-1973,M,5,3,1030.0,5,11641.17,1.0,3,3,11681.718588039868
272373,10-01-1980,F,5,3,762.0,6,15139.6,2.0,4,3,19073.41199367089
272374,09-06-1990,F,8,2,,2,3419.97,,1,1,
272375,01-02-1975,M,2,2,277.0,6,21761.87,4.0,4,4,18744.19980232558
272376,21-10-1982,M,7,2,576.0,1,1932.64,3.0,1,1,5076.74070967742
272378,11-06-1989,M,2,0,455.0,3,10091.97,3.0,2,3,8499.556146616542
272379,27-04-1990,F,4,3,1218.0,4,5838.82,1.0,3,2,11681.718588039868
272380,28-02-1988,F,4,3,1153.0,2,2864.16,1.0,1,1,4429.88862244898
272382,23-07-1990,M,10,3,,2,12343.95,,1,3,
272383,01-08-1977,F,3,2,396.0,6,22186.19,4.0,4,4,18744.19980232558
272385,01-09-1973,M,2,3,,1,1635.4,,1,1,
272386,08-03-1972,M,2,0,457.0,5,22947.53,3.0,3,4,12095.5816
272387,10-05-1985,F,6,2,695.0,6,17786.08,2.0,4,4,19073.41199367089
272388,17-02-1980,F,8,0,1058.0,2,2741.51,1.0,1,1,4429.88862244898
272389,21-05-1982,F,4,1,,2,11878.75,,1,3,
272392,28-12-1983,F,9,0,304.0,3,5166.98,4.0,2,1,8503.386485355648
272393,13-12-1982,F,9,3,,1,142.54,,1,1,
272395,23-01-1978,M,4,3,154.0,3,8931.72,4.0,2,2,8503.386485355648
272396,19-02-1984,F,5,0,701.0,3,11171.55,2.0,2,3,8173.856144781144
272399,12-06-1986,F,5,2,482.0,6,16094.33,3.0,4,4,18786.61404494382
272400,27-06-1979,M,4,3,,2,4928.3,,1,1,
272401,12-02-1974,M,4,2,,1,3924.96,,1,1,
272402,23-09-1970,F,10,3,1121.0,3,6820.06,1.0,2,2,8677.30678694158
272403,14-05-1978,F,4,2,509.0,8,14528.54,3.0,4,3,18786.61404494382
272404,09-04-1983,F,6,0,967.0,5,13122.98,1.0,3,3,11681.718588039868
272407,12-12-1973,F,9,0,845.0,2,9901.91,2.0,1,3,4884.636892655367
272409,21-05-1974,M,7,1,1279.0,5,15252.32,1.0,3,4,11681.718588039868
272410,27-03-1991,F,10,2,32.0,4,14549.53,4.0,3,3,12185.951431034482
272411,26-12-1981,M,9,1,690.0,6,15317.51,2.0,4,4,19073.41199367089
272412,22-12-1990,M,2,3,421.0,7,21735.35,4.0,4,4,18744.19980232558
272414,09-03-1986,F,3,3,455.0,4,8894.15,3.0,3,2,12095.5816
272415,22-09-1975,F,6,0,511.0,12,32514.62,3.0,4,4,18786.61404494382
272416,21-07-1988,F,1,3,999.0,10,39901.55,1.0,4,4,18231.710714285717
272417,28-04-1987,F,1,3,728.0,5,11930.68,2.0,3,3,12267.26375
272418,13-02-1971,F,6,3,512.0,4,7778.09,3.0,3,2,12095.5816
272420,08-09-1987,F,6,0,361.0,6,17922.0,4.0,4,4,18744.19980232558
272423,08-04-1984,F,6,2,516.0,3,1433.18,3.0,2,1,8499.556146616542
272424,15-09-1980,F,2,0,513.0,4,23087.87,3.0,3,4,12095.5816
272425,16-11-1985,F,3,3,882.0,4,14504.23,2.0,3,3,12267.26375
272426,07-12-1979,F,9,2,,3,9089.73,,2,2,
272427,09-04-1981,F,1,2,481.0,8,11617.97,3.0,4,3,18786.61404494382
272428,06-01-1990,M,7,2,580.0,9,29597.42,3.0,4,4,18786.61404494382
272430,01-01-1980,F,6,0,721.0,2,3274.11,2.0,1,1,4884.636892655367
272431,03-10-1979,F,3,1,940.0,9,18855.72,1.0,4,4,18231.710714285717
272433,09-09-1981,F,8,3,,1,5839.93,,1,2,
272434,24-12-1988,F,10,3,1118.0,4,7088.58,1.0,3,2,11681.718588039868
272435,13-03-1972,F,7,3,,4,5942.69,,3,2,
272436,24-08-1975,F,2,1,417.0,10,15348.45,4.0,4,4,18744.19980232558
272437,13-07-1980,M,6,3,1061.0,4,12008.03,1.0,3,3,11681.718588039868
272438,16-12-1972,M,9,3,478.0,8,18109.85,3.0,4,4,18786.61404494382
272440,16-06-1985,F,4,3,1004.0,6,16766.17,1.0,4,4,18231.710714285717
272441,05-04-1992,F,7,1,548.0,6,11692.0,3.0,4,3,18786.61404494382
272442,27-12-1988,F,1,2,1032.0,6,10754.97,1.0,4,3,18231.710714285717
272446,26-10-1972,F,7,3,422.0,2,13047.84,4.0,1,3,5121.214583333333
272447,24-08-1992,F,3,0,,3,5234.39,,2,1,
272449,25-11-1973,F,10,2,662.0,3,6330.55,2.0,2,2,8173.856144781144
272450,08-05-1986,M,1,0,1056.0,4,5102.89,1.0,3,1,11681.718588039868
272455,25-01-1970,M,7,0,1308.0,2,7354.88,1.0,1,2,4429.88862244898
272456,24-04-1980,M,10,3,576.0,7,8300.76,3.0,4,2,18786.61404494382
272457,22-02-1982,F,9,2,,3,7333.89,,2,2,
272459,13-08-1973,F,4,3,722.0,1,3191.24,2.0,1,1,4884.636892655367
272461,01-12-1974,F,1,3,728.0,2,5109.52,2.0,1,1,4884.636892655367
272462,02-01-1985,F,8,3,336.0,1,2240.94,4.0,1,1,5121.214583333333
272463,21-01-1986,F,7,1,1154.0,4,13787.08,1.0,3,3,11681.718588039868
272465,12-10-1987,M,7,0,216.0,3,4276.35,4.0,2,1,8503.386485355648
272467,29-05-1985,F,2,3,,2,3929.38,,1,1,
272470,12-09-1984,F,9,1,543.0,3,3079.64,3.0,2,1,8499.556146616542
272471,23-09-1980,M,8,2,,3,8441.09,,2,2,
272472,24-06-1972,F,5,0,,1,3624.4,,1,1,
272473,25-11-1981,M,7,1,607.0,10,18617.04,3.0,4,4,18786.61404494382
272474,28-09-1985,F,8,2,696.0,3,6331.65,2.0,2,2,8173.856144781144
272475,23-02-1988,F,5,3,447.0,11,27979.71,4.0,4,4,18744.19980232558
272476,06-10-1976,F,7,3,640.0,4,11131.77,2.0,3,3,12267.26375
272478,27-02-1984,M,2,1,389.0,6,9440.01,4.0,4,2,18744.19980232558
272479,12-12-1974,F,3,0,577.0,8,19782.81,3.0,4,4,18786.61404494382
272482,21-01-1992,F,2,1,1424.0,8,27609.53,1.0,4,4,18231.710714285717
272483,29-01-1992,M,2,0,1092.0,2,6767.02,1.0,1,2,4429.88862244898
272484,04-07-1974,F,4,3,,2,8112.91,,1,2,
272485,05-06-1987,M,1,1,481.0,4,8748.28,3.0,3,2,12095.5816
272487,08-06-1973,F,9,0,822.0,4,13125.19,2.0,3,3,12267.26375
272488,15-03-1986,F,4,1,611.0,3,12993.69,3.0,2,3,8499.556146616542
272489,28-10-1972,F,6,2,,1,570.18,,1,1,
272493,08-11-1987,M,8,2,510.0,4,8365.95,3.0,3,2,12095.5816
272494,26-06-1980,M,7,2,,7,22404.98,,4,4,
272495,10-07-1970,M,8,2,1092.0,4,13412.49,1.0,3,3,11681.718588039868
272497,01-03-1971,M,10,1,359.0,6,10051.08,4.0,4,3,18744.19980232558
272498,02-05-1984,F,10,3,759.0,5,12984.85,2.0,3,3,12267.26375
272500,22-07-1990,M,4,2,,6,15614.75,,4,4,
272501,26-08-1970,F,1,1,,7,21366.28,,4,4,
272502,15-09-1982,F,2,3,487.0,2,2248.68,3.0,1,1,5076.74070967742
272503,01-10-1973,M,8,1,509.0,5,13037.9,3.0,3,3,12095.5816
272504,06-03-1972,M,3,3,1056.0,1,703.88,1.0,1,1,4429.88862244898
272506,10-03-1987,F,6,1,,3,2558.07,,2,1,
272508,05-11-1972,M,9,1,1126.0,7,16531.9,1.0,4,4,18231.710714285717
272509,27-11-1977,M,3,0,937.0,2,1043.12,1.0,1,1,4429.88862244898
272510,12-10-1977,F,10,2,937.0,5,15872.22,1.0,3,4,11681.718588039868
272511,01-09-1973,F,5,3,419.0,5,12758.33,4.0,3,3,12185.951431034482
272513,17-06-1982,M,10,1,363.0,4,11156.08,4.0,3,3,12185.951431034482
272514,22-05-1984,F,4,2,63.0,6,7726.16,4.0,4,2,18744.19980232558
272515,21-06-1991,M,8,2,92.0,10,30193.02,4.0,4,4,18744.19980232558
272517,11-02-1979,M,8,2,,3,6245.46,,2,2,
272518,02-10-1972,F,9,2,792.0,10,28142.14,2.0,4,4,19073.41199367089
272520,27-12-1976,M,5,0,455.0,5,15670.0,3.0,3,4,12095.5816
272521,05-07-1983,F,6,2,751.0,4,5100.68,2.0,3,1,12267.26375
272524,10-02-1979,F,9,0,1215.0,3,12065.5,1.0,2,3,8677.30678694158
272525,07-05-1985,F,6,3,785.0,6,21179.53,2.0,4,4,19073.41199367089
272526,26-09-1985,M,3,1,659.0,11,28296.84,2.0,4,4,19073.41199367089
272528,06-12-1985,M,2,2,365.0,7,21951.93,4.0,4,4,18744.19980232558
272529,23-03-1991,F,6,1,,6,11004.69,,4,3,
272530,10-11-1973,F,3,3,820.0,3,5969.21,2.0,2,2,8173.856144781144
272532,25-02-1992,F,2,1,488.0,9,25689.04,3.0,4,4,18786.61404494382
272533,28-03-1981,F,5,2,573.0,3,14790.42,3.0,2,3,8499.556146616542
272534,21-04-1979,M,3,3,943.0,2,2623.27,1.0,1,1,4429.88862244898
272535,12-12-1972,F,4,0,816.0,4,4253.15,2.0,3,1,12267.26375
272536,28-01-1971,M,2,3,540.0,5,6895.2,3.0,3,2,12095.5816
272539,23-05-1977,F,7,3,1311.0,1,207.74,1.0,1,1,4429.88862244898
272540,04-04-1981,M,4,2,360.0,7,19470.1,4.0,4,4,18744.19980232558
272541,13-08-1975,M,6,2,814.0,3,7814.56,2.0,2,2,8173.856144781144
272542,04-07-1991,F,7,1,481.0,3,5828.88,3.0,2,2,8499.556146616542
272544,11-07-1982,M,3,3,,4,9123.99,,3,2,
272545,07-07-1976,M,6,3,638.0,3,8772.59,2.0,2,2,8173.856144781144
272546,14-10-1974,F,3,1,610.0,8,32745.57,3.0,4,4,18786.61404494382
272547,13-02-1991,M,10,2,387.0,5,24461.38,4.0,3,4,12185.951431034482
272549,10-04-1981,M,6,2,788.0,4,4685.2,2.0,3,1,12267.26375
272551,01-02-1979,F,7,3,787.0,3,11456.64,2.0,2,3,8173.856144781144
272554,27-12-1988,M,3,3,1034.0,2,1764.68,1.0,1,1,4429.88862244898
272555,03-05-1970,M,1,1,427.0,5,9394.71,4.0,3,2,12185.951431034482
272556,29-05-1985,M,7,1,,6,17419.22,,4,4,
272557,28-02-1979,M,8,3,,6,9885.33,,4,3,
272558,19-05-1986,M,3,3,965.0,3,1839.83,1.0,2,1,8677.30678694158
272559,18-07-1979,F,1,3,421.0,8,16224.72,4.0,4,4,18744.19980232558
272561,12-11-1972,M,8,2,31.0,3,6122.81,4.0,2,2,8503.386485355648
272562,14-12-1973,M,5,2,1271.0,2,7900.75,1.0,1,2,4429.88862244898
272564,04-02-1991,M,8,1,817.0,4,8132.8,2.0,3,2,12267.26375
272565,07-02-1984,F,2,3,,3,4121.65,,2,1,
272566,10-03-1974,M,7,0,358.0,3,7554.89,4.0,2,2,8503.386485355648
272568,17-05-1973,F,10,2,789.0,7,21081.19,2.0,4,4,19073.41199367089
272569,07-03-1977,M,4,0,,2,4604.53,,1,1,
272573,20-12-1974,M,8,3,,2,7907.38,,1,2,
272574,02-04-1991,M,8,2,,1,7458.75,,1,2,
272575,28-06-1982,M,3,3,,1,1825.46,,1,1,
272580,14-08-1983,M,7,3,690.0,6,19391.65,2.0,4,4,19073.41199367089
272582,18-09-1989,F,8,3,,3,3150.36,,2,1,
272584,20-12-1979,M,2,0,966.0,5,14139.58,1.0,3,3,11681.718588039868
272585,06-08-1992,F,10,3,478.0,3,6676.41,3.0,2,2,8499.556146616542
272587,26-05-1977,F,2,2,1096.0,5,5047.64,1.0,3,1,11681.718588039868
272589,07-01-1977,F,8,0,518.0,8,16360.63,3.0,4,4,18786.61404494382
272590,23-03-1975,M,5,3,450.0,3,14360.58,3.0,2,3,8499.556146616542
272591,02-12-1990,F,3,3,973.0,4,12882.09,1.0,3,3,11681.718588039868
272592,14-05-1991,F,5,2,1034.0,2,4910.62,1.0,1,1,4429.88862244898
272593,04-06-1976,F,9,2,727.0,5,13330.72,2.0,3,3,12267.26375
272594,09-02-1971,M,10,2,,2,10070.97,,1,3,
272595,13-11-1974,M,5,3,,2,4738.24,,1,1,
272596,25-12-1975,M,5,3,276.0,3,4853.16,4.0,2,1,8503.386485355648
272597,03-08-1977,F,1,3,515.0,3,2518.3,3.0,2,1,8499.556146616542
272598,26-10-1980,F,7,1,336.0,5,14298.7,4.0,3,3,12185.951431034482
272602,15-01-1992,M,9,2,877.0,6,17139.65,2.0,4,4,19073.41199367089
272603,19-02-1970,F,9,3,,4,12509.7,,3,3,
272604,08-12-1985,F,1,3,,1,2249.78,,1,1,
272606,14-12-1978,F,9,3,,1,3381.3,,1,1,
272607,02-03-1989,F,1,1,335.0,5,12377.1,4.0,3,3,12185.951431034482
272610,09-11-1978,F,8,2,,2,6856.52,,1,2,
272613,28-04-1987,M,6,3,1367.0,4,9890.85,1.0,3,3,11681.718588039868
272614,12-11-1971,F,8,3,,1,4541.55,,1,1,
272615,25-08-1979,M,8,1,1120.0,7,19602.7,1.0,4,4,18231.710714285717
272617,05-12-1982,F,7,1,447.0,6,8975.92,4.0,4,2,18744.19980232558
272618,09-08-1984,F,2,3,393.0,3,4751.5,4.0,2,1,8503.386485355648
272621,15-06-1979,F,9,3,514.0,3,3828.82,3.0,2,1,8499.556146616542
272622,27-01-1977,F,4,0,418.0,6,15113.08,4.0,4,3,18744.19980232558
272623,03-02-1989,F,9,0,1331.0,2,2026.57,1.0,1,1,4429.88862244898
272626,19-10-1975,M,2,3,913.0,4,5620.03,1.0,3,2,11681.718588039868
272627,19-04-1970,F,3,0,1336.0,5,12928.5,1.0,3,3,11681.718588039868
272629,13-11-1992,F,1,0,642.0,5,17020.32,2.0,3,4,12267.26375
272632,16-01-1978,M,8,3,670.0,4,5782.47,2.0,3,2,12267.26375
272633,23-11-1981,F,3,3,669.0,6,30482.53,2.0,4,4,19073.41199367089
272634,05-08-1992,M,4,2,1339.0,6,20423.72,1.0,4,4,18231.710714285717
272636,18-06-1990,F,1,3,943.0,7,14977.17,1.0,4,3,18231.710714285717
272638,12-02-1984,M,9,1,787.0,6,23305.56,2.0,4,4,19073.41199367089
